ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR
1314403,20/08/2017,20/08/2017,45-49,F,102,104,104,168714,24,36.01000071,2,2.0,,,0.05554012664722328
1314404,19/08/2017,19/08/2017,45-49,F,103,105,104,71982,11,16.34000051,1,0.0,,,0.061199508493772994
1314405,19/08/2017,19/08/2017,45-49,F,104,107,110,558666,110,162.6399975,14,5.0,,,0.08607968651745707
1314406,19/08/2017,19/08/2017,45-49,F,105,106,109,1118200,235,333.7499943,11,4.0,,,0.03295880206101924
1314407,19/08/2017,19/08/2017,45-49,F,106,112,108,107100,23,33.71000051,1,0.0,,,0.029664787447966728
1314408,19/08/2017,19/08/2017,45-49,F,107,113,112,877769,160,232.5900005,13,4.0,,,0.055892342628891305
1314409,19/08/2017,19/08/2017,45-49,F,108,112,112,212508,33,47.69000006,4,1.0,,,0.08387502610542039
1314410,19/08/2017,19/08/2017,45-49,F,109,111,114,1129773,252,358.189997,13,2.0,,,0.03629358750629767
1314411,19/08/2017,19/08/2017,45-49,F,110,111,116,637549,120,173.8800035,3,0.0,,,0.017253277775555142
1314412,19/08/2017,19/08/2017,45-49,F,111,113,117,151531,28,40.28999949,2,0.0,,,0.04964010983659608
1314414,17/08/2017,17/08/2017,45-49,F,113,114,117,790253,135,198.7100005,8,2.0,,,0.04025967480182257
1314415,17/08/2017,17/08/2017,45-49,F,114,116,118,513161,114,165.6099987,5,2.0,,,0.03019141379897855
